Type,No,HBA,CAS,XHBA,MwHBA,0,-CH2-,>CH-,>C<,0,=CH-,>C=,>C=O,#NAME?,#NAME?,-COO-/-COO-,#NAME?,#NAME?,-O-/O-,#NAME?,NH4+,#REF!,0,>NH/>NH+-,#NAME?,>N<+/>N-,-SO2-,-S-,P=O,>P<+,#NAME?,-Cl/Cl-,Br-,Mm,H2O,-CH2-,>CH-,=CH-,>C=,>C<,>C=O,-O-,>NH,>N-,-N=,o-(ph),m-(ph),p-(ph),RC,SC,HBD,CAS,XHBD,MwHBD,0,-CH2-,>CH-,>C<,0,=CH-,>C=,>C=O,#NAME?,#NAME?,-COO-/-COO-,#NAME?,#NAME?,-O-/O-,#NAME?,NH4+,#REF!,0,>NH/>NH-+,0,>N<+/>N-,-SO2-,-S-,P=O,>P<+,#NAME?,-Cl/Cl-,Br-,Mm,H2O,-CH2-,>CH-,=CH-,>C=,>C<,>C=O,-O-,>NH,>N-,-N=,o-(ph),m-(ph),p-(ph),RC,SC,GI,GII,GIII,G¢ô,G¢õ,Set,Ref.,T/K,Viscosity,Log viscosity
III,50,Acetylcholine chloride,60-31-1,0.5,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-ribose,50-69-1,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,training,[51],323.15,183.94,5.21
III,51,Acetylcholine chloride,60-31-1,0.5,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-ribose,50-69-1,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,training,[51],333.15,100.98,4.61
III,52,Acetylcholine chloride,60-31-1,0.5,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-ribose,50-69-1,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,training,[51],338.15,77.45,4.35
III,53,Acetylcholine chloride,60-31-1,0.5,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-ribose,50-69-1,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,training,[51],348.15,48.29,3.88
III,54,Acetylcholine chloride,60-31-1,0.5,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-ribose,50-69-1,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,training,[51],353.15,39.09,3.67
III,55,Acetylcholine chloride,60-31-1,0.5,381.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-xylose,31178-70-8,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,training,[51],298.15,2229.33,7.71
III,56,Acetylcholine chloride,60-31-1,0.5,381.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-xylose,31178-70-8,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,training,[51],303.15,1336.5,7.2
III,57,Acetylcholine chloride,60-31-1,0.5,381.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-xylose,31178-70-8,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,training,[51],313.15,545.54,6.3
III,58,Acetylcholine chloride,60-31-1,0.5,381.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-xylose,31178-70-8,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,training,[51],318.15,367.82,5.91
III,59,Acetylcholine chloride,60-31-1,0.5,381.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-xylose,31178-70-8,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,training,[51],328.15,183.55,5.21
III,60,Acetylcholine chloride,60-31-1,0.5,381.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-xylose,31178-70-8,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,training,[51],333.15,135.05,4.91
III,61,Acetylcholine chloride,60-31-1,0.5,381.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-xylose,31178-70-8,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,training,[51],343.15,78.25,4.36
III,62,Acetylcholine chloride,60-31-1,0.5,381.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D-xylose,31178-70-8,0.5,150.13,0,1,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,training,[51],348.15,61.29,4.12
III,63,Acetylcholine chloride,60-31-1,0.333,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.667,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],303.15,103.33,4.64
III,64,Acetylcholine chloride,60-31-1,0.333,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.667,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],313.15,52.18,3.95
III,65,Acetylcholine chloride,60-31-1,0.333,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.667,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],333.15,21.49,3.07
III,66,Acetylcholine chloride,60-31-1,0.333,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.667,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],343.15,11.37,2.43
III,67,Acetylcholine chloride,60-31-1,0.333,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.667,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],363.15,4.17,1.43
III,68,Acetylcholine chloride,60-31-1,0.4,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.6,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],303.15,233.69,5.45
III,69,Acetylcholine chloride,60-31-1,0.4,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.6,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],323.15,59.05,4.08
III,70,Acetylcholine chloride,60-31-1,0.4,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.6,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],333.15,35.29,3.56
III,71,Acetylcholine chloride,60-31-1,0.4,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.6,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],353.15,16.53,2.81
III,72,Acetylcholine chloride,60-31-1,0.4,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.6,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],363.15,11.69,2.46
III,73,Acetylcholine chloride,60-31-1,0.45,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.55,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],313.15,189.19,5.24
III,74,Acetylcholine chloride,60-31-1,0.45,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.55,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],323.15,98.8,4.59
III,75,Acetylcholine chloride,60-31-1,0.45,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.55,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],353.15,25.74,3.25
III,76,Acetylcholine chloride,60-31-1,0.45,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Imidazole,288-32-4,0.55,68.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,training,[50],363.15,17.68,2.87
III,77,Acetylcholine chloride,60-31-1,0.25,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LeVulinic acid,123-76-2,0.75,116.12,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[20],293.15,164.52,5.1
III,78,Acetylcholine chloride,60-31-1,0.25,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LeVulinic acid,123-76-2,0.75,116.12,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[20],303.15,85.88,4.45
III,79,Acetylcholine chloride,60-31-1,0.25,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LeVulinic acid,123-76-2,0.75,116.12,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[20],323.15,31.58,3.45
III,80,Acetylcholine chloride,60-31-1,0.25,181.66,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LeVulinic acid,123-76-2,0.75,116.12,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[20],333.15,21.47,3.07
III,81,Allyltriphenylphosphonium bromide,1560-54-9,0.059,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.941,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],343.15,7.87,2.06
III,82,Allyltriphenylphosphonium bromide,1560-54-9,0.059,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.941,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],293.15,57.19,4.05
III,83,Allyltriphenylphosphonium bromide,1560-54-9,0.059,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.941,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],303.15,33.68,3.52
III,84,Allyltriphenylphosphonium bromide,1560-54-9,0.059,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.941,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],308.15,26.69,3.28
III,85,Allyltriphenylphosphonium bromide,1560-54-9,0.059,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.941,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],318.15,17.83,2.88
III,86,Allyltriphenylphosphonium bromide,1560-54-9,0.059,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.941,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],323.15,14.79,2.69
III,87,Allyltriphenylphosphonium bromide,1560-54-9,0.059,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.941,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],333.15,10.57,2.36
III,88,Allyltriphenylphosphonium bromide,1560-54-9,0.09,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.91,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],293.15,70.92,4.26
III,89,Allyltriphenylphosphonium bromide,1560-54-9,0.09,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.91,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],303.15,41.11,3.72
III,90,Allyltriphenylphosphonium bromide,1560-54-9,0.09,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.91,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],308.15,32.27,3.47
III,91,Allyltriphenylphosphonium bromide,1560-54-9,0.09,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.91,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],323.15,17.27,2.85
III,92,Allyltriphenylphosphonium bromide,1560-54-9,0.09,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.91,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],328.15,14.43,2.67
III,93,Allyltriphenylphosphonium bromide,1560-54-9,0.09,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.91,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],333.15,12.18,2.5
III,94,Allyltriphenylphosphonium bromide,1560-54-9,0.09,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.91,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],338.15,10.39,2.34
III,95,Allyltriphenylphosphonium bromide,1560-54-9,0.2,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.8,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],293.15,213.18,5.36
III,96,Allyltriphenylphosphonium bromide,1560-54-9,0.2,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.8,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],298.15,150.76,5.02
III,97,Allyltriphenylphosphonium bromide,1560-54-9,0.2,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.8,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],308.15,81.11,4.4
III,98,Allyltriphenylphosphonium bromide,1560-54-9,0.2,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.8,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],313.15,61.8,4.12
III,99,Allyltriphenylphosphonium bromide,1560-54-9,0.2,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.8,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],323.15,37.87,3.63
III,100,Allyltriphenylphosphonium bromide,1560-54-9,0.2,383.26,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,Diethylene glycol,111-46-6,0.8,106.12,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,training,[27],328.15,30.34,3.41
